dataset,rec,lead,seg,t0_s,n_gt,n_det_seg,TP,FP,FN,F1,lead_F1,h1_total,h1_max,h1_n_abs,h1_n_rel,h1_entropy,h1_ratio,h1_count,h0_total,h0_max,h0_entropy,h0_ratio,sl_n_prom,sl_total,sl_max,sl_entropy,sl_ratio,sampen,kurtosis,spec_entropy,band_ratio,rr_cv,rr_plaus,bsqi,n_det,psd_fhr,tau_acf,peak_prob_mean,prob_max,time_topo_ms,time_sublevel_ms,time_classical_ms,time_total_ms
adfecgdb,r04,2,10,40.0,8,8,8,0,0,100.0,99.7624703087886,7.1639358550310135,0.45891642570495605,0,26,4.221308166632825,0.06405925946176766,101,117.69119508191943,2.011159658432007,5.341889489813367,0.017088446226007935,19,219.23477197083204,11.943517349887424,4.146552130476986,0.05447820727761373,0.6745754205888067,7.444737754940167,0.7024395624211678,0.3537234715662221,0.008983571156701283,1.0,1.0,8,0.1501022331002607,3.0,0.9982608072459698,0.9989873170852661,60.19430002197623,1.0296999826095998,12.507000006735325,73.73100001132116
adfecgdb,r04,2,11,44.0,8,8,8,0,0,100.0,99.7624703087886,7.4687983095645905,0.34730732440948486,0,44,4.308569837978747,0.04650109830448553,108,128.54269410669804,2.292503595352173,5.391362722946474,0.01783456937233042,18,219.40809365676458,12.2250208929863,4.106292676490481,0.055718185638633275,0.6471566156323243,8.342708389244919,0.7089587286197387,0.2533899119294758,0.0043813318346209345,1.0,1.0,8,0.2386116362754021,3.0,0.9982842467725277,0.9989031553268433,57.34390002908185,1.0421999613754451,13.229999982286245,71.61609997274354
adfecgdb,r04,2,12,48.0,9,9,9,0,0,100.0,99.7624703087886,6.6537021696567535,0.597334623336792,1,15,4.145385089413959,0.08977477622319201,105,131.95816201344132,3.0411760807037354,5.321207571054472,0.023046517428713026,17,256.88570166737037,13.793167586435278,4.092521178354856,0.05369379259689342,0.6038769142137284,9.88120810951801,0.7006860672897901,0.32785959313678886,0.005455157342389975,1.0,0.9411764705882353,9,0.20521905928942863,3.0,0.9977937274509006,0.9987548589706421,55.716700037010014,1.0990999871864915,17.95259997015819,74.7683999943547
adfecgdb,r04,2,13,52.0,8,8,8,0,0,100.0,99.7624703087886,7.8823390901088715,0.7251996994018555,1,11,4.2639788296396395,0.09200310860919166,117,142.53141828626394,3.178513526916504,5.284966329513361,0.02230044130012563,21,258.41497879731736,12.9857531407756,4.131696163262763,0.05025154966330595,0.6416224726799554,6.929295065279845,0.7197789673258529,0.4182905693448672,0.004454354031864465,1.0,1.0,8,0.2361485129238638,3.0,0.9985830374062061,0.9989380240440369,56.06859998079017,0.9518000297248363,12.073199963197112,69.09359997371212
adfecgdb,r04,2,14,56.0,8,8,8,0,0,100.0,99.7624703087886,9.314786300063133,0.433921217918396,0,41,4.413608346468895,0.04658413021406711,122,187.8929386883974,11.801183700561523,4.924441118145973,0.06280802132821289,10,239.45129012472427,21.000608035406763,4.0544960190566375,0.08770304818348641,0.5092767529283168,27.129093309128024,0.6472777978826464,0.005092421571079409,0.00689237812628043,1.0,0.2222222222222222,8,0.10925437581960003,4.0,0.9975680075585842,0.9990949630737305,54.44950005039573,0.9156000451184809,12.778999982401729,68.14410007791594
adfecgdb,r04,2,15,60.0,8,8,8,0,0,100.0,99.7624703087886,7.729689851403236,0.47482335567474365,0,30,4.166515423504348,0.06142851327837992,107,124.55021729692817,2.5217888355255127,5.337014321902162,0.020247165282044743,23,217.13611457500662,10.986541040177364,4.18589239767426,0.05059748380264108,0.7131079231224834,6.68434464439782,0.7160983835792243,0.20070523149024316,0.008706717095182826,1.0,0.9333333333333333,8,0.2087151326516972,3.0,0.9969502501189709,0.99887415766716,54.29040000308305,1.2302999966777861,16.655099985655397,72.17579998541623
adfecgdb,r04,2,16,64.0,9,9,9,0,0,100.0,99.7624703087886,8.30832388997078,0.7079565525054932,2,14,3.9860307136585424,0.08521051440471682,90,132.27229261398315,2.217334032058716,5.353166396875787,0.016763405156434808,22,236.62825043719872,11.792150430287169,4.123379276915703,0.04983407690544018,0.6257899714776335,6.587276815152613,0.71582600731002,0.474003114636309,0.003988654321523628,1.0,1.0,9,0.1430932826829643,3.0,0.9979352355003357,0.9986022114753723,57.98710003728047,1.3401999603956938,17.01770001091063,76.3450000085868
adfecgdb,r04,2,17,68.0,8,8,8,0,0,100.0,99.7624703087886,5.815450891852379,0.338128924369812,0,33,4.297601542260352,0.05814320001282835,106,225.67696549929678,19.3560848236084,4.5842534484036275,0.0857689874586187,4,272.2494808093802,43.61864138423137,3.706620783862648,0.16021570088786133,0.3069436378069794,28.210004010497833,0.6085853809413113,0.329642054643265,0.008983571156701285,1.0,0.4,8,0.10460854088311158,4.0,0.9978480897843838,0.9989449381828308,60.437000007368624,1.2750000460073352,22.020099975634366,83.73210002901033
adfecgdb,r04,2,18,72.0,8,8,8,0,0,100.0,99.7624703087886,9.255095899105072,0.7894513607025146,3,15,3.8462520642952374,0.08529910109075865,92,176.19393834657967,8.575986862182617,5.04009095821246,0.04867356358941986,10,255.75774111213747,22.325050365917345,4.009503343432323,0.08728983243611305,0.4561917423628768,12.451489428646312,0.6423872341686349,0.18160600163291632,0.006099305638256119,1.0,0.3333333333333333,8,0.06431297679600743,4.0,0.9932421073317528,0.9987602233886719,61.05210003443062,1.1140999849885702,14.310200000181794,76.47640001960099
adfecgdb,r04,2,19,76.0,9,9,9,0,0,100.0,99.7624703087886,14.815381243824959,4.459738731384277,3,2,3.287989939772427,0.3010208551496299,99,222.18557886779308,5.984330654144287,5.065980538990765,0.02693392921646419,12,298.5778991175749,24.551625527714243,4.0040402298194255,0.08222854270284134,0.41715704607592646,12.214387591710137,0.6097816068735882,0.3629294571147268,0.007157234742005374,1.0,0.15384615384615385,9,0.07787551260866636,4.0,0.9941516154342227,0.9990288019180298,54.66949997935444,1.1712000123225152,20.089500001631677,75.93019999330863
adfecgdb,r04,2,20,80.0,8,8,8,0,0,100.0,99.7624703087886,8.13382501900196,0.5959911346435547,1,23,4.000725085707337,0.07327316892742929,97,190.96396988630295,9.361391067504883,4.966012635452207,0.049021766111578345,8,254.74753937011562,24.92663835441494,4.172327423423594,0.09784839695036121,0.5678634430747551,18.399069487397167,0.6072058404954604,0.30232291013043594,0.009457553439603514,1.0,0.0,8,0.04455542975230343,4.0,0.9971535615622997,0.9984709620475769,60.17979996977374,1.220199977979064,18.103200010955334,79.50319995870814
adfecgdb,r04,2,21,84.0,8,8,8,0,0,100.0,99.7624703087886,14.761785253882408,2.9126739501953125,4,4,3.4788692426678174,0.19731176819748616,110,184.22793512791395,6.045008659362793,5.077825595630153,0.032812660333871535,12,270.4285244232877,20.547539175142827,4.0945267188438565,0.07598140476845835,0.49622192751999566,11.198161628219143,0.6028689243685309,0.23841654268353127,0.039957617942760065,1.0,0.0,8,0.05346484321084801,4.0,0.990103043615818,0.9988846182823181,61.044300033245236,1.2291999883018434,19.009999989066273,81.28350001061335
adfecgdb,r04,2,22,88.0,7,6,6,0,1,92.3076923076923,99.7624703087886,10.909905090928078,0.5147870182991028,1,38,4.529881069135521,0.04718528841530591,135,114.96712832152843,1.593775749206543,5.491633642969168,0.013862882134006325,45,236.761700359979,7.204455090920533,4.610611473333525,0.030429140692800616,1.1069030285597532,2.80339976238667,0.7585218023280081,0.26807866015356746,0.3546606937334067,0.8,0.75,6,0.024495433101657568,3.0,0.8901868313550949,0.9846014976501465,47.410500003024936,0.721300020813942,12.14760000584647,60.27940002968535
adfecgdb,r04,2,23,92.0,7,7,7,0,0,100.0,99.7624703087886,10.171340495347977,1.5923795700073242,3,4,3.8721120763454384,0.15655552684874405,102,195.46978283300996,9.980439186096191,4.87166929706488,0.051058731643562734,13,235.5506319801664,15.84293581239091,4.386287750848581,0.06725915222220603,0.6683991119267918,29.71563076217796,0.7629577926173924,0.3753366094254231,0.025772828681582937,1.0,0.25,7,0.07335220116294616,4.0,0.9305199384689331,0.9861801266670227,47.717300010845065,0.8310999837704003,11.049000022467226,59.59740001708269
adfecgdb,r04,2,24,96.0,7,7,7,0,0,100.0,99.7624703087886,10.949799954891205,3.19272518157959,1,1,3.65623895277302,0.29157840277740676,112,204.85066040605307,12.961512565612793,4.717010024150744,0.06327298403588517,6,237.22115838868837,27.83362137917586,4.114258380249371,0.11733195119792046,0.5124587916307363,28.305722643803644,0.6149501544286146,0.36303390846797884,0.01279136533758878,1.0,0.4444444444444444,7,0.06870645663010067,4.0,0.9152397641113826,0.9950307607650757,47.83470003167167,1.3535000034607947,14.413800032343715,63.60200006747618
adfecgdb,r04,2,25,100.0,7,7,7,0,0,100.0,99.7624703087886,7.695693716406822,0.3175241947174072,0,49,4.443140311398023,0.04125998336451732,121,114.5054503120482,2.5388166904449463,5.409274456353721,0.0221720161226054,29,223.05638431967222,8.343605758553217,4.523344138335272,0.037405814606030645,0.9745283839748321,5.1557229879364925,0.7465877860731988,0.3593049209496627,0.03647287792652765,1.0,1.0,7,0.107194553028706,3.0,0.9844433878149305,0.9981927275657654,54.592000029515475,0.9221999789588153,8.811799983959645,64.32599999243394
adfecgdb,r04,2,26,104.0,8,8,8,0,0,100.0,99.7624703087886,8.158387929201126,0.36984702944755554,0,43,4.3584107232116285,0.04533334681521155,110,113.67952642589808,1.6373848915100098,5.484397603035372,0.014403516121060934,39,230.1723871441724,7.610125691203885,4.497276651102367,0.03306272218672834,0.9396450240183132,3.554165740030384,0.7503995772494562,0.3611325864452882,0.0232062857991904,1.0,1.0,8,0.11558459183717296,3.0,0.9955472759902477,0.9978846907615662,55.522199952974916,1.5409000334329903,15.835199970752,72.8982999571599
adfecgdb,r04,2,27,108.0,8,8,8,0,0,100.0,99.7624703087886,8.24814572930336,0.4376603364944458,0,33,4.208744965855141,0.053061663900955056,107,126.33996853232384,2.1741061210632324,5.399563760697218,0.017208379472620928,28,234.39319503517757,10.60652418672947,4.297812347275825,0.04525099026504419,0.7953354435091213,5.969941632387723,0.7401946130808944,0.40825300426615363,0.011945177983209621,1.0,1.0,8,0.1650867081205996,3.0,0.9968653544783592,0.9985156953334808,61.07500003417954,1.184699998702854,12.297800043597817,74.55750007648021
adfecgdb,r04,2,28,112.0,8,8,8,0,0,100.0,99.7624703087886,11.143909513950348,2.2099475860595703,3,3,3.6914411827740614,0.19830990042523944,109,219.3450026549399,8.706381797790527,4.826038316540806,0.03969263804695306,7,270.6568373497834,28.02255355065982,3.95648544430721,0.10353536169657063,0.43498844151998545,17.978159934317993,0.6146155189325335,0.04120951599777286,0.012392277803555838,1.0,0.36363636363636365,8,0.1096419943660213,4.0,0.9959740526974201,0.9984539151191711,57.54599999636412,0.8746000239625573,19.28150001913309,77.70210003945976
adfecgdb,r04,2,29,116.0,9,9,9,0,0,100.0,99.7624703087886,8.573493987321854,0.8799209594726562,3,10,3.930034834840134,0.10263271436053331,104,182.08629117906094,9.821609497070312,4.877552189049442,0.05393931324248806,7,256.16364103345177,29.360777162614752,4.020835685324121,0.11461726982081928,0.4656904523295708,22.11911810213551,0.6110566490128166,0.3094843382129425,0.010887865477609667,1.0,0.18181818181818182,9,0.05980318467614871,4.0,0.9967760211891599,0.9988422989845276,55.71460002101958,0.8905999711714685,14.167900022584945,70.77310001477599
adfecgdb,r04,2,30,120.0,8,8,8,0,0,100.0,99.7624703087886,6.980035364627838,0.3194258213043213,0,39,4.335616938832148,0.0457627797880515,117,123.38094979152083,3.229076385498047,5.345096250438333,0.02617159610907724,25,235.5507573451074,9.883832228089595,4.383124873842877,0.0419605198450229,0.8732783908477829,6.976927690858581,0.7392482305807534,0.39744426842700153,0.016102182979371046,1.0,1.0,8,0.20249993698671595,3.0,0.9965906217694283,0.9986234903335571,50.00220000511035,0.9344000136479735,10.492399975191802,61.42899999395013
adfecgdb,r04,2,31,124.0,8,8,8,0,0,100.0,99.7624703087886,7.0066153556108475,0.26106834411621094,0,59,4.418552913232311,0.03726026488768389,117,119.20571865700185,2.1046254634857178,5.39957201818244,0.01765540686467796,26,238.664831512063,9.71133360490882,4.401212780375509,0.04069025814730451,0.8693814241647418,6.559944392262503,0.7553270727546707,0.16032220695798635,0.015873015872984394,1.0,1.0,8,0.20344831101899533,3.0,0.9980226531624794,0.99883633852005,52.677500003483146,1.1838999926112592,15.857000020332634,69.71840001642704
adfecgdb,r04,2,32,128.0,8,8,8,0,0,100.0,99.7624703087886,9.996425479650497,0.6990635395050049,2,19,4.243186165293378,0.06993135105423465,117,128.97258356958628,2.7796947956085205,5.374335579289419,0.021552602256034777,23,233.646116637095,10.229807620057295,4.3197858225315,0.04378334109420036,0.7843853967546044,7.284545970430184,0.7123958342231355,0.26313802985844476,0.00977039247774672,1.0,1.0,8,0.14971799095731914,3.0,0.9986951015889645,0.9989796280860901,54.165300040040165,1.2620000052265823,15.570399991702288,70.99770003696904
adfecgdb,r04,2,33,132.0,8,8,8,0,0,100.0,99.7624703087886,9.868360623717308,0.9676342010498047,2,8,4.092027900248295,0.09805419947099674,117,209.17070597410202,12.016562461853027,4.8354271635204205,0.057448591598389366,14,244.47865532377722,20.570835359515534,4.179336577469469,0.08414164145443415,0.5284145800796332,26.548449699130277,0.7147483558834807,0.3833554621094046,0.007750680539611739,1.0,0.0,8,0.11912952590326371,4.0,0.9986565634608269,0.9990294277667999,62.82739999005571,1.2146999943070114,18.133700010366738,82.17579999472946
adfecgdb,r04,2,34,136.0,9,9,9,0,0,100.0,99.7624703087886,7.984163880348206,0.35627618432044983,0,40,4.341233413698693,0.04462285464822739,111,138.31859316676855,3.2658870220184326,5.29788123709299,0.023611337761950634,23,247.19950746929757,11.202092118008805,4.207941087685978,0.04531599691556858,0.6961616631139897,5.5407536888828695,0.7249611003307496,0.505141403416535,0.005789390177371561,1.0,0.9411764705882353,9,0.18652334676663163,3.0,0.9977320167753432,0.9989898800849915,58.03459999151528,1.257800031453371,12.132400006521493,71.42480002949014
adfecgdb,r04,2,35,140.0,9,9,9,0,0,100.0,99.7624703087886,9.07268999516964,0.7780733108520508,2,13,4.136090588927173,0.08575993572647322,112,211.46210683509707,12.519844055175781,4.779662586927344,0.0592060877599171,13,246.22423235205898,21.31916832063364,4.090753293942024,0.08658436302951186,0.4815031679129905,26.959773766188427,0.7308731248926921,0.020638113367319015,0.01708841914792349,1.0,0.0,9,0.10861329768620685,4.0,0.9951842493481107,0.9991029500961304,55.808299977798015,1.172300020698458,17.501299967989326,74.4818999664858
adfecgdb,r04,2,36,144.0,8,8,8,0,0,100.0,99.7624703087886,8.064325004816055,0.8801326751708984,1,8,4.087993645474507,0.10913903825120759,104,207.0867417808622,9.999703407287598,4.812116910261208,0.0482875114133051,5,254.68970099923985,34.35033417425837,3.8783918669533186,0.13487131218690607,0.3968427137467939,24.831375068908248,0.6049063012506011,0.21722725215575628,0.011569641664453963,1.0,0.2,8,0.12403590193578949,4.0,0.9978588595986366,0.9990010857582092,58.78510000184178,1.2876999680884182,12.581099988892674,72.65389995882288
adfecgdb,r04,2,37,148.0,9,9,9,0,0,100.0,99.7624703087886,7.234382480382919,0.6300187110900879,1,16,4.062661542096735,0.08708672962735772,99,131.89759119041264,2.3142826557159424,5.365633897436349,0.017546057019153093,26,247.9355425952009,11.191564307843223,4.242023448489887,0.04513900746419164,0.7046305045555964,5.752478436716636,0.7384001852912261,0.22823762145300433,0.009070128926973306,1.0,0.8888888888888888,9,0.19155823235260327,3.0,0.9985882507430183,0.9990081191062927,56.83019995922223,0.8166999905370176,11.96120004169643,69.60809999145567
adfecgdb,r04,2,38,152.0,8,8,8,0,0,100.0,99.7624703087886,9.912645921111107,1.3834600448608398,2,6,3.807939096919801,0.13956516311294093,98,201.6282443050295,14.474149703979492,4.789933294389176,0.0717863201847975,9,266.7107357094035,23.811518410994317,4.294590914183204,0.08927843998352668,0.5753199512315121,31.29538406136627,0.6279391293101169,0.14701537416634927,0.012941849122528796,1.0,0.0,8,0.1404340395976158,4.0,0.9966820813715458,0.9986935257911682,55.6300999596715,0.9118000161834061,12.952800025232136,69.49470000108704
adfecgdb,r04,2,39,156.0,9,9,9,0,0,100.0,99.7624703087886,9.453431740403175,0.7462561130523682,2,15,4.283681287866273,0.07894023393249386,125,130.96423684246838,1.8964205980300903,5.46296141977568,0.014480446293984853,35,242.03346802123198,8.692166354033837,4.47463179402168,0.035913076092729854,0.9591077215066279,3.784798610525149,0.7453580920826058,0.016956580377107944,0.008908253572588062,1.0,0.8888888888888888,9,0.08014109594900701,3.0,0.9866121411323547,0.9980695247650146,48.63959999056533,1.3742000446654856,11.222200002521276,61.23600003775209
adfecgdb,r04,2,40,160.0,10,10,10,0,0,100.0,99.7624703087886,8.161466643214226,0.42079293727874756,0,39,4.380493606920076,0.05155849501983327,122,108.08153231814504,1.4134654998779297,5.49715647967666,0.013077770730685875,38,235.05615195818456,8.005871248451845,4.550516378819884,0.03405939892130975,1.0668723082401044,3.5639951586056116,0.7558671152000832,0.30128165548092367,0.016481258997385895,1.0,1.0,10,0.17972591498234472,3.0,0.9740915477275849,0.997143566608429,57.09850002313033,1.361300004646182,12.94480002252385,71.40460005030036
adfecgdb,r04,2,41,164.0,9,9,9,0,0,100.0,99.7624703087886,7.796012222766876,0.477872371673584,0,28,4.209215460408262,0.06129702699515797,110,177.63512452691793,9.35879135131836,5.070971725766042,0.052685477470983635,17,263.3340569939293,15.786836673907851,4.357835768487564,0.059949847938854814,0.6689827472934118,28.162407195284466,0.7395781573898902,0.23909734722571171,0.02176069954269745,1.0,0.0,9,0.11954203082671642,4.0,0.9636451535754733,0.9972182810306549,52.37610003678128,0.9181000059470534,14.806499995756894,68.10070003848523
adfecgdb,r04,2,42,168.0,10,9,10,0,0,100.0,99.7624703087886,8.675675362348557,0.5876927375793457,3,21,4.258819940542682,0.06774028684035338,116,191.74829647503793,9.572457313537598,4.983832827108677,0.04992199403859478,10,258.8879230631433,23.994933541830655,4.180024257937991,0.0926846384254786,0.568468419433554,17.767940177194436,0.657537780870018,0.39580097386651447,0.021753496350692222,1.0,0.0,9,0.041413839253500555,4.0,0.9750365383095212,0.9978432655334473,60.682899958919734,1.164300017990172,18.37499998509884,80.22219996200874
adfecgdb,r04,2,43,172.0,9,10,9,0,0,100.0,99.7624703087886,9.698488801717758,0.5866343975067139,1,27,4.305276530888467,0.060487196459179396,112,114.42797313630581,1.7723942995071411,5.483752206976468,0.015489169745197373,35,247.24802684968822,8.702730741102199,4.502062114216079,0.03519838298403447,0.967237557690072,4.378256149204564,0.7402323780377003,0.4519737161246447,0.013811869502515079,1.0,0.7777777777777778,10,0.14087145780857416,3.0,0.9742514669895173,0.9930242300033569,58.338699978776276,0.9775999933481216,10.430700029246509,69.7470000013709
adfecgdb,r04,2,44,176.0,9,9,9,0,0,100.0,99.7624703087886,8.493784710764885,0.5747067928314209,2,20,4.088850024671908,0.06766203905580268,108,180.80256190896034,9.686962127685547,4.9997725486805145,0.05357757116607218,19,254.68200815895568,14.614381392634929,4.361261740053177,0.057382857541760625,0.6481383835715258,23.839866419141053,0.6792961844833745,0.48703624692352426,0.024165538300610974,1.0,0.2,9,0.08768719764014357,4.0,0.9870891405476464,0.9977904558181763,45.46200000913814,1.3086000108160079,12.213699985295534,58.98430000524968
adfecgdb,r04,2,45,180.0,9,9,9,0,0,100.0,99.7624703087886,9.934060901403427,0.6747348308563232,2,24,4.295626964217575,0.06792135034736224,118,125.76973388716578,2.109741449356079,5.447404638401286,0.01677463555141824,34,254.53915489520597,9.268882975696707,4.421541963276788,0.03641437003871832,0.856124093849051,4.262966623326484,0.7423467880163266,0.2317558837924712,0.011667071780334059,1.0,0.8235294117647058,9,0.14895377873604213,3.0,0.9981025457382202,0.9992941915988922,50.9893000125885,0.9389999904669821,11.517099977936596,63.44539998099208
adfecgdb,r04,2,46,184.0,9,9,9,0,0,100.0,99.7624703087886,9.020485639572144,0.9233570098876953,2,10,4.008089140266141,0.10236222824155942,107,211.8994075320661,12.47486686706543,4.795213827286792,0.0588716458075872,15,265.84855136477086,17.399317888886255,4.34744296367786,0.0654482328361932,0.6098471045961746,30.993997323571968,0.7558501573561223,0.41183475482793996,0.022169793957151896,1.0,0.2,9,0.10980498945205922,4.0,0.991938677099016,0.998725950717926,52.70240001846105,0.9044999605976045,15.4768000356853,69.08370001474395
adfecgdb,r04,2,47,188.0,9,9,9,0,0,100.0,99.7624703087886,8.250536754727364,0.42936229705810547,0,38,4.351123139947427,0.052040528976740684,111,122.27527981251478,1.7976939678192139,5.397492257289615,0.014702022931990924,26,265.3263114705267,10.91889353134611,4.441012426442488,0.04115269786411278,0.8596127977333105,5.477013233043147,0.736844457080338,0.4400097671988847,0.007981800956520221,1.0,1.0,9,0.1770649330823702,3.0,0.9935672879219055,0.998051643371582,58.64170001586899,1.1857000063173473,16.04419999057427,75.87160001276061
adfecgdb,r04,2,48,192.0,10,10,10,0,0,100.0,99.7624703087886,8.840156614780426,0.8586115837097168,1,10,4.207073450754302,0.09712628645900365,122,133.18118212744594,2.553779125213623,5.361302696343822,0.019175224941086644,29,309.9862065887844,11.841577646102714,4.456814941078041,0.03820033728730146,0.811221549066168,5.8398725213150815,0.7510492315443913,0.4158604038676328,0.011803335604937201,1.0,1.0,10,0.17279074231432667,3.0,0.9848914861679077,0.9958406090736389,60.12199999531731,1.4690000098198652,17.94380001956597,79.53480002470315
adfecgdb,r04,2,49,196.0,9,9,9,0,0,100.0,99.7624703087886,9.333658456802368,0.6984374523162842,1,16,4.259493276404627,0.0748299775001075,116,192.12788322009146,16.523996353149414,4.851683705219909,0.0860051965191347,10,257.41155365717935,21.607370653088086,4.3699895563293305,0.08394095115817797,0.579796541115135,38.58654643411224,0.6620614038933231,0.13926502773929775,0.0078038230361119985,1.0,0.2,9,0.11239154543299668,4.0,0.978859027226766,0.9956467747688293,60.89550000615418,1.2596999877132475,19.90990003105253,82.06510002491996
adfecgdb,r04,2,50,200.0,10,10,10,0,0,100.0,99.7624703087886,10.12780612707138,0.5291067361831665,1,29,4.439235208369292,0.052242976370649986,130,127.1161260008812,3.5380778312683105,5.423746893048197,0.0278334302859714,28,272.6537134275444,10.185535790719213,4.481001678028203,0.037357040410989674,0.8464728503659031,4.956535440853561,0.7478126525537655,0.29746058341856474,0.010200895677937845,1.0,1.0,10,0.20227765890868232,3.0,0.9843944162130356,0.9946170449256897,53.89650003053248,1.1842999956570566,12.672599987126887,67.75340001331642
adfecgdb,r04,2,51,204.0,9,9,9,0,0,100.0,99.7624703087886,8.179503351449966,0.46191585063934326,0,29,4.084146529806441,0.056472359114249124,101,180.3167407773435,9.868338584899902,4.953289709553726,0.05472780032712186,17,254.55159642971137,16.72668150495835,4.36490418065647,0.06571037754059805,0.653020718050018,30.021784974465355,0.6717962974273839,0.32711697679980767,0.009011176776522016,1.0,0.0,9,0.06824450835566903,4.0,0.9879498018158807,0.9925304055213928,56.52799998642877,0.9454999817535281,12.389000039547682,69.86250000772998
adfecgdb,r04,2,52,208.0,9,9,9,0,0,100.0,99.7624703087886,6.507418066263199,0.34166526794433594,0,35,4.333046582069483,0.052503967697357476,112,164.9805134423077,13.772019386291504,4.926036587094518,0.0834766427800419,12,263.8209815092255,18.656819305182047,4.441607477426438,0.0707177238082164,0.6805482024301924,32.34339047728001,0.6906101170765513,0.33618736207113387,0.021361099573228536,1.0,0.0,9,0.09810443147425431,4.0,0.9934807419776917,0.9979292154312134,53.88339998899028,0.7278999546542764,11.497100000269711,66.10839994391426
adfecgdb,r04,2,53,212.0,9,9,8,1,1,88.88888888888889,99.7624703087886,8.520262509584427,0.8655600547790527,2,9,4.080412028598231,0.10158842568586171,105,151.87542632594705,4.196484088897705,5.2191249407329865,0.027631093392892964,16,263.8189337851197,14.271746760667831,4.326142517422142,0.05409674944821095,0.6621786438898394,8.220469030258084,0.7421818421993072,0.35445541951595727,0.2351966507243563,0.875,0.3076923076923077,9,0.01887928750406219,3.0,0.93367028898663,0.9956610798835754,56.24189996160567,1.2538000009953976,16.29629998933524,73.7919999519363
adfecgdb,r04,2,54,216.0,8,8,8,0,0,100.0,99.7624703087886,10.82358369231224,1.6450004577636719,3,3,3.9728070799479505,0.1519829757432308,115,203.99329654499888,13.430925369262695,4.796082293964542,0.06584003296549454,5,248.4178923603462,26.838128467798793,4.13796570656435,0.10803621354643911,0.5173375997056325,22.579895619723928,0.6540350601110962,0.1611443133288289,0.011811389781515292,1.0,0.0,8,0.058793120168507074,4.0,0.9936429746448994,0.9984303116798401,51.11509998096153,1.0105000110343099,12.568900012411177,64.69450000440702
adfecgdb,r04,2,55,220.0,7,7,7,0,0,100.0,99.7624703087886,11.444602236151695,2.270702362060547,4,4,3.712531885714428,0.19840815042811688,105,197.4278188124299,10.226730346679688,4.874215666227403,0.05179984466320695,9,256.64353711785793,28.476236836030065,4.037067452394023,0.11095637613096355,0.46328032366826516,19.95011024972183,0.6970331630815442,0.35060230719149654,0.034220532319326605,1.0,0.2222222222222222,7,0.11681859946201867,4.0,0.9935588240623474,0.9986163377761841,51.76920001395047,1.012900029309094,13.345600047614425,66.12770009087399
adfecgdb,r04,2,56,224.0,9,9,9,0,0,100.0,99.7624703087886,10.651078805327415,0.8430469036102295,2,13,4.35753327944161,0.07915131593885855,128,123.98246007598937,3.2393054962158203,5.39122352059791,0.02612712712935693,31,218.61341386084024,9.062875439084472,4.287150425301108,0.04145617269786318,0.7797095661690808,4.622502169312228,0.7374012976951617,0.24719051898052977,0.01265822784807452,1.0,1.0,9,0.1357739466700828,3.0,0.995638006263309,0.998816728591919,50.55730004096404,0.7245999877341092,9.201799985021353,60.4837000137195
adfecgdb,r04,2,57,228.0,8,8,8,0,0,100.0,99.7624703087886,7.801245093345642,0.46140795946121216,0,29,4.2273900048480515,0.059145425369948684,113,119.52169778011739,2.5203871726989746,5.4171945140209585,0.02108727720163145,26,200.1307717625779,10.285530115760261,4.2487630357935515,0.051394046128809684,0.7499111790754497,6.123367424831224,0.7235945597621006,0.059163566665485154,0.021222705467736636,1.0,1.0,8,0.18769375440960898,4.0,0.9970938116312027,0.9988496601581573,49.96739997295663,1.1300999904051423,10.784199985209852,61.88169994857162
adfecgdb,r04,2,58,232.0,8,8,8,0,0,100.0,99.7624703087886,8.48460353910923,0.6153939962387085,1,23,4.290707164143058,0.07253067198744376,110,117.4546513594687,2.3103106021881104,5.392686337916539,0.019669809372788567,24,228.66318185243904,10.743385664611989,4.33499542640962,0.04698345215691464,0.8582991283368346,5.763556994860732,0.7265070889944322,0.3166983093868295,0.030271453251874407,1.0,1.0,8,0.19006525547808042,3.0,0.9968063347041607,0.9986068606376648,56.82850000448525,1.1924999998882413,15.15990000916645,73.18090001353994
adfecgdb,r04,2,59,236.0,8,8,8,0,0,100.0,99.7624703087886,8.349926501512527,0.41819798946380615,0,35,4.250888086661389,0.05008403240292027,108,126.93383020535111,2.1118528842926025,5.351377476293555,0.016637431336280258,27,213.70262098866704,8.775324555547433,4.292467720016009,0.041063251891574885,0.7763893848832105,4.076561683974273,0.7229606393688405,0.2816621934608856,0.012041433388840932,1.0,1.0,8,0.09656427065084332,3.0,0.9960739612579346,0.9990923404693604,60.693299979902804,1.3055999879725277,15.649500011932105,77.64839997980744
adfecgdb,r04,2,60,240.0,8,8,8,0,0,100.0,99.7624703087886,7.106824889779091,0.40056276321411133,0,32,4.160076782337767,0.056363111435338335,102,126.36816873401403,2.3828742504119873,5.347836381767939,0.01885660189812167,21,232.36915035416027,10.525870887284068,4.278817266347225,0.04529805643839232,0.7410971279534562,4.5332476915386595,0.7254091635642149,0.14915234446827577,0.011002582700951303,1.0,1.0,8,0.1425789271396659,3.0,0.9981292225420475,0.9991735816001892,58.555099996738136,1.1620000004768372,15.399999974761158,75.11709997197613
